Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
2846.4722748635195,0.84,200000,5,45.329,10035,0,1.9908,268.1825
2846.4722748635195,0.86,200000,5,60.840,11106,0,2.0410,282.0420
2846.4722748635195,0.88,200000,5,44.750,9995,0,2.0527,255.7277
2846.4722748635195,0.9,200000,5,59.435,11009,0,2.0889,283.9392
2846.4722748635195,0.92,200000,5,59.450,11010,0,2.0550,266.4881
2846.4722748635195,0.94,200000,5,62.578,11226,0,2.1462,283.6785
2846.4722748635195,0.96,200000,5,56.626,10815,0,2.0140,284.6198
2846.4722748635195,0.98,200000,5,38.146,9539,0,1.8972,251.3831
3144.0577911052897,0.7,200000,5,52.947,10561,0,2.2048,290.9341
3144.0577911052897,0.74,200000,5,72.035,11879,0,2.0245,296.6256
3144.0577911052897,0.76,200000,5,60.232,11064,0,2.0508,286.6039
3144.0577911052897,0.78,200000,5,64.692,11372,0,2.3903,314.6271
3144.0577911052897,0.8,200000,5,67.241,11548,0,2.0974,290.4562
3144.0577911052897,0.82,200000,5,49.486,10322,0,2.0480,258.6676
3144.0577911052897,0.84,200000,5,53.613,10607,0,2.0594,289.0949
3144.0577911052897,0.86,200000,5,72.715,11926,0,2.0515,291.1658
3144.0577911052897,0.88,200000,5,68.834,11658,0,1.9975,262.0130
3144.0577911052897,0.9,200000,5,44.432,9973,0,2.0745,286.4881
3144.0577911052897,0.92,200000,5,52.252,10513,0,2.0075,298.7111
3144.0577911052897,0.94,200000,5,47.603,10192,0,1.9760,245.5177
3144.0577911052897,0.96,200000,5,45.706,10061,0,1.9586,288.0956
3144.0577911052897,0.98,200000,5,60.145,11058,0,1.7967,277.2339
3500.781751882575,0.7,200000,5,55.844,10761,0,2.0579,292.7444
3500.781751882575,0.74,200000,5,59.623,11022,0,2.0780,280.5648
3500.781751882575,0.76,200000,5,74.975,12082,0,2.0737,307.3715
3500.781751882575,0.78,200000,5,51.658,10472,0,2.0854,283.1861
3500.781751882575,0.8,200000,5,39.681,9645,0,2.0819,283.0992
3500.781751882575,0.82,200000,5,41.043,9739,0,2.0684,257.3063
3500.781751882575,0.84,200000,5,67.734,11582,0,2.1154,266.6329
3500.781751882575,0.86,200000,5,52.788,10550,0,2.0344,263.2875
3500.781751882575,0.88,200000,5,41.767,9789,0,1.9797,293.2368
3500.781751882575,0.9,200000,5,43.838,9932,0,1.9955,274.5981
3500.781751882575,0.92,200000,5,55.902,10765,0,2.2478,290.1955
3500.781751882575,0.94,200000,5,51.846,10485,0,1.9872,269.3555
3500.781751882575,0.96,200000,5,74.062,12019,0,1.9362,274.9167
3500.781751882575,0.98,200000,5,54.526,10670,0,1.7832,270.6589
3936.372775631632,0.7,200000,5,45.025,10014,0,1.9835,275.3802
3936.372775631632,0.74,200000,5,70.833,11796,0,2.0245,250.7893
3936.372775631632,0.76,200000,5,68.226,11616,0,2.0318,273.4540
3936.372775631632,0.78,200000,5,49.949,10354,0,1.9770,280.3186
3936.372775631632,0.8,200000,5,60.391,11075,0,2.0298,295.4671
3936.372775631632,0.82,200000,5,63.519,11291,0,1.9817,290.7024
3936.372775631632,0.84,200000,5,58.262,10928,0,2.0427,304.3736
3936.372775631632,0.86,200000,5,61.347,11141,0,1.9916,300.0724
3936.372775631632,0.88,200000,5,48.631,10263,0,1.9897,289.5148
3936.372775631632,0.9,200000,5,56.437,10802,0,1.9439,273.0051
3936.372775631632,0.92,200000,5,62.390,11213,0,1.9177,262.3461
3936.372775631632,0.94,200000,5,44.142,9953,0,1.9275,275.9594
3936.372775631632,0.96,200000,5,57.234,10857,0,1.8556,294.4678
3936.372775631632,0.98,200000,5,51.137,10436,0,1.9912,265.4019
4480.42269372371,0.7,200000,5,49.906,10351,0,2.0921,278.6531
4480.42269372371,0.74,200000,5,52.064,10500,0,2.0208,270.8182
4480.42269372371,0.76,200000,5,48.240,10236,0,2.1173,299.5945
4480.42269372371,0.78,200000,5,69.153,11680,0,2.2949,296.9442
4480.42269372371,0.8,200000,5,51.383,10453,0,2.2742,291.8610
4480.42269372371,0.82,200000,5,60.797,11103,0,2.1956,258.5807
4480.42269372371,0.84,200000,5,45.822,10069,0,2.1349,298.1173
4480.42269372371,0.86,200000,5,42.158,9816,0,2.1253,283.8233
4480.42269372371,0.88,200000,5,43.910,9937,0,2.1232,281.9841
4480.42269372371,0.9,200000,5,63.056,11259,0,2.1648,262.3172
4480.42269372371,0.92,200000,5,63.650,11300,0,1.9540,271.1513
4480.42269372371,0.94,200000,5,40.377,9693,0,1.9561,250.7893
4480.42269372371,0.96,200000,5,45.735,10063,0,2.0505,270.1665
4480.42269372371,0.98,200000,5,46.474,10114,0,1.8129,284.1999
