Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
2190.1647025288225,0.7,200000,1,40.261,9685,0,2.1520,295.3222
2190.1647025288225,0.74,200000,1,56.741,10823,0,2.2402,259.9131
2190.1647025288225,0.76,200000,1,75.887,12145,0,2.1110,282.4765
2190.1647025288225,0.78,200000,1,36.481,9424,0,2.1650,281.2889
2190.1647025288225,0.8,200000,1,59.334,11002,0,2.0822,279.1166
2190.1647025288225,0.82,200000,1,37.610,9502,0,2.2752,264.8516
2190.1647025288225,0.84,200000,1,49.298,10309,0,2.0017,298.8414
2190.1647025288225,0.86,200000,1,48.820,10276,0,1.7495,275.1340
2190.1647025288225,0.88,200000,1,60.652,11093,0,2.0665,243.5337
2190.1647025288225,0.9,200000,1,58.146,10920,0,1.8831,275.0471
2190.1647025288225,0.92,200000,1,49.442,10319,0,1.9939,267.3280
2190.1647025288225,0.94,200000,1,42.158,9816,0,1.9004,281.6365
2190.1647025288225,0.96,200000,1,66.430,11492,0,1.7772,269.7321
2190.1647025288225,0.98,200000,1,45.301,10033,0,1.6710,270.1810
2594.366190450471,0.7,200000,1,48.718,10269,0,1.6791,276.2056
2594.366190450471,0.74,200000,1,69.529,11706,0,1.6726,289.9638
2594.366190450471,0.76,200000,1,61.651,11162,0,2.0607,291.8030
2594.366190450471,0.78,200000,1,61.477,11150,0,1.9616,279.6235
2594.366190450471,0.8,200000,1,51.383,10453,0,1.7054,255.8726
2594.366190450471,0.82,200000,1,47.835,10208,0,1.7344,292.3534
2594.366190450471,0.84,200000,1,53.802,10620,0,1.6918,255.2209
2594.366190450471,0.86,200000,1,40.507,9702,0,1.7367,293.4685
2594.366190450471,0.88,200000,1,68.327,11623,0,1.7063,283.0847
2594.366190450471,0.9,200000,1,66.720,11512,0,1.7149,265.2136
2594.366190450471,0.92,200000,1,65.749,11445,0,1.7072,307.0673
2594.366190450471,0.94,200000,1,73.555,11984,0,1.7050,279.6235
2594.366190450471,0.96,200000,1,42.158,9816,0,1.6741,253.2368
2594.366190450471,0.98,200000,1,63.621,11298,0,1.6366,293.9754
2846.4722748635195,0.7,200000,1,64.185,11337,0,1.6793,254.4388
2846.4722748635195,0.74,200000,1,67.154,11542,0,1.6823,261.9406
2846.4722748635195,0.76,200000,1,49.457,10320,0,1.6668,285.5612
2846.4722748635195,0.78,200000,1,63.881,11316,0,1.7222,274.1202
2846.4722748635195,0.8,200000,1,63.012,11256,0,1.6764,256.3794
2846.4722748635195,0.82,200000,1,61.868,11177,0,1.7150,301.8827
2846.4722748635195,0.84,200000,1,58.668,10956,0,1.6857,282.3606
2846.4722748635195,0.86,200000,1,65.648,11438,0,1.6768,272.3099
2846.4722748635195,0.88,200000,1,52.947,10561,0,1.7039,285.9232
2846.4722748635195,0.9,200000,1,57.408,10869,0,1.6766,273.0196
2846.4722748635195,0.92,200000,1,59.261,10997,0,1.6942,274.6995
2846.4722748635195,0.94,200000,1,58.450,10941,0,1.6698,285.9088
2846.4722748635195,0.96,200000,1,64.895,11386,0,1.6588,286.2708
2846.4722748635195,0.98,200000,1,58.364,10935,0,1.6324,269.1093
3144.0577911052897,0.7,200000,1,68.385,11627,0,1.6790,308.9211
3144.0577911052897,0.74,200000,1,31.427,9075,0,1.6680,264.3736
3144.0577911052897,0.76,200000,1,67.705,11580,0,1.7213,261.0862
3144.0577911052897,0.78,200000,1,65.170,11405,0,1.6824,279.0442
3144.0577911052897,0.8,200000,1,52.933,10560,0,1.6826,277.3063
3144.0577911052897,0.82,200000,1,45.634,10056,0,1.6848,278.0594
3144.0577911052897,0.84,200000,1,49.558,10327,0,1.7101,264.1999
3144.0577911052897,0.86,200000,1,38.827,9586,0,1.7736,265.5322
3144.0577911052897,0.88,200000,1,45.938,10077,0,1.7484,281.1151
3144.0577911052897,0.9,200000,1,44.229,9959,0,2.0603,294.4098
3144.0577911052897,0.92,200000,1,75.583,12124,0,1.7168,273.6423
3144.0577911052897,0.94,200000,1,44.374,9969,0,1.7060,280.9269
3144.0577911052897,0.96,200000,1,67.965,11598,0,1.7755,262.6358
3144.0577911052897,0.98,200000,1,58.856,10969,0,1.7705,301.0427
3500.781751882575,0.7,200000,1,56.510,10807,0,1.7322,247.1108
3500.781751882575,0.74,200000,1,43.751,9926,0,2.4606,281.2165
3500.781751882575,0.76,200000,1,45.981,10080,0,1.7257,272.9761
3500.781751882575,0.78,200000,1,55.293,10723,0,1.8346,279.0152
3500.781751882575,0.8,200000,1,54.482,10667,0,1.7055,278.2476
3500.781751882575,0.82,200000,1,67.545,11569,0,1.9043,274.3954
3500.781751882575,0.84,200000,1,53.845,10623,0,1.7390,289.2107
3500.781751882575,0.86,200000,1,54.642,10678,0,1.7810,296.5677
3500.781751882575,0.88,200000,1,34.902,9315,0,1.7071,326.9804
3500.781751882575,0.9,200000,1,53.642,10609,0,1.7147,275.7712
3500.781751882575,0.92,200000,1,61.521,11153,0,1.6644,284.8950
3500.781751882575,0.94,200000,1,48.993,10288,0,1.6596,263.5626
3500.781751882575,0.96,200000,1,55.510,10738,0,1.6576,285.0109
3500.781751882575,0.98,200000,1,55.641,10747,0,1.6276,289.6886
3936.372775631632,0.7,200000,1,47.849,10209,0,1.7008,278.1318
3936.372775631632,0.74,200000,1,64.490,11358,0,1.6647,322.8530
3936.372775631632,0.76,200000,1,54.091,10640,0,1.6708,282.4185
3936.372775631632,0.78,200000,1,57.219,10856,0,1.6766,301.7524
3936.372775631632,0.8,200000,1,36.655,9436,0,1.7840,256.5677
3936.372775631632,0.82,200000,1,56.191,10785,0,1.7129,277.5380
3936.372775631632,0.84,200000,1,59.638,11023,0,1.6987,269.3121
3936.372775631632,0.86,200000,1,67.386,11558,0,1.6764,290.4996
3936.372775631632,0.88,200000,1,50.601,10399,0,1.6787,246.0246
3936.372775631632,0.9,200000,1,57.581,10881,0,1.6880,295.5829
3936.372775631632,0.92,200000,1,48.950,10285,0,1.6786,272.2665
3936.372775631632,0.94,200000,1,34.497,9287,0,1.6682,306.4736
3936.372775631632,0.96,200000,1,64.432,11354,0,1.6724,271.1513
3936.372775631632,0.98,200000,1,42.621,9848,0,1.6566,279.4352
4480.42269372371,0.7,200000,1,60.391,11075,0,1.6934,280.0724
4480.42269372371,0.74,200000,1,66.618,11505,0,1.6964,270.6445
4480.42269372371,0.76,200000,1,65.822,11450,0,1.7123,273.2947
4480.42269372371,0.78,200000,1,69.993,11738,0,1.6785,298.5807
4480.42269372371,0.8,200000,1,60.145,11058,0,1.6657,309.6017
4480.42269372371,0.82,200000,1,40.507,9702,0,1.6926,265.8364
4480.42269372371,0.84,200000,1,48.414,10248,0,1.6749,303.2006
4480.42269372371,0.86,200000,1,66.459,11494,0,1.6569,269.6597
4480.42269372371,0.88,200000,1,65.054,11397,0,1.7080,278.3056
4480.42269372371,0.9,200000,1,53.106,10572,0,1.6710,262.3461
4480.42269372371,0.92,200000,1,59.044,10982,0,1.7332,294.8588
4480.42269372371,0.94,200000,1,74.859,12074,0,1.7048,280.8255
4480.42269372371,0.96,200000,1,57.828,10898,0,1.7014,288.1535
4480.42269372371,0.98,200000,1,62.679,11233,0,1.7280,297.6394
5179.431808167607,0.7,200000,1,46.531,10118,0,1.6977,294.7285
5179.431808167607,0.74,200000,1,35.351,9346,0,1.6833,280.2607
5179.431808167607,0.76,200000,1,61.390,11144,0,1.6897,283.6206
5179.431808167607,0.78,200000,1,49.442,10319,0,1.6807,282.8820
5179.431808167607,0.8,200000,1,47.835,10208,0,1.6762,263.1571
5179.431808167607,0.82,200000,1,60.261,11066,0,1.6927,263.9392
5179.431808167607,0.84,200000,1,56.814,10828,0,1.8879,283.7799
5179.431808167607,0.86,200000,1,31.513,9081,0,1.6824,272.2520
5179.431808167607,0.88,200000,1,42.172,9817,0,1.8291,276.3360
5179.431808167607,0.9,200000,1,68.197,11614,0,1.8499,278.8125
5179.431808167607,0.92,200000,1,48.516,10255,0,1.7754,289.9348
5179.431808167607,0.94,200000,1,38.088,9535,0,1.6922,259.2180
5179.431808167607,0.96,200000,1,58.972,10977,0,1.8081,288.0666
5179.431808167607,0.98,200000,1,69.254,11687,0,1.8258,295.6119
6110.899393986904,0.7,200000,1,55.119,10711,0,1.7427,300.0290
6110.899393986904,0.74,200000,1,64.316,11346,0,2.7790,260.1738
6110.899393986904,0.76,200000,1,42.375,9831,0,1.7067,261.4772
6110.899393986904,0.78,200000,1,37.075,9465,0,1.7153,286.1550
6110.899393986904,0.8,200000,1,58.074,10915,0,1.7720,287.4584
6110.899393986904,0.82,200000,1,41.912,9799,0,1.7081,258.1608
6110.899393986904,0.84,200000,1,71.282,11827,0,1.8765,287.9652
6110.899393986904,0.86,200000,1,50.355,10382,0,1.6760,251.1513
6110.899393986904,0.88,200000,1,58.986,10978,0,1.6529,282.7516
6110.899393986904,0.9,200000,1,63.505,11290,0,1.6554,292.5851
6110.899393986904,0.92,200000,1,54.222,10649,0,1.6718,285.3874
6110.899393986904,0.94,200000,1,61.332,11140,0,1.6715,262.8820
6110.899393986904,0.96,200000,1,60.174,11060,0,1.6567,255.0471
6110.899393986904,0.98,200000,1,58.378,10936,0,1.6185,274.8298
7414.3227907885785,0.7,200000,1,51.427,10456,0,1.6863,257.0746
7414.3227907885785,0.74,200000,1,66.213,11477,0,1.6961,268.6025
7414.3227907885785,0.76,200000,1,45.431,10042,0,1.7157,291.1513
7414.3227907885785,0.78,200000,1,51.991,10495,0,1.7165,300.6227
7414.3227907885785,0.8,200000,1,47.589,10191,0,1.6670,285.0833
7414.3227907885785,0.82,200000,1,55.728,10753,0,1.7108,286.2708
7414.3227907885785,0.84,200000,1,62.245,11203,0,1.6879,266.2274
7414.3227907885785,0.86,200000,1,43.534,9911,0,1.7050,274.3664
7414.3227907885785,0.88,200000,1,54.482,10667,0,1.6582,269.9203
7414.3227907885785,0.9,200000,1,57.118,10849,0,1.6663,295.9015
7414.3227907885785,0.92,200000,1,58.595,10951,0,1.7186,291.0210
7414.3227907885785,0.94,200000,1,66.314,11484,0,1.9138,287.5163
7414.3227907885785,0.96,200000,1,53.860,10624,0,1.7642,281.3034
7414.3227907885785,0.98,200000,1,55.119,10711,0,1.6646,309.4569
9368.695116714176,0.7,200000,1,50.471,10390,0,1.7640,261.8248
9368.695116714176,0.74,200000,1,53.208,10579,0,1.7107,263.7364
9368.695116714176,0.76,200000,1,48.631,10263,0,1.8766,254.3664
9368.695116714176,0.78,200000,1,54.468,10666,0,1.8953,305.6915
9368.695116714176,0.8,200000,1,61.086,11123,0,1.7680,268.0232
9368.695116714176,0.82,200000,1,50.543,10395,0,1.6919,272.4982
9368.695116714176,0.84,200000,1,50.543,10395,0,1.7718,270.0507
9368.695116714176,0.86,200000,1,31.557,9084,0,1.6886,271.7161
9368.695116714176,0.88,200000,1,59.001,10979,0,1.7038,275.7857
9368.695116714176,0.9,200000,1,52.527,10532,0,1.8302,268.3563
9368.695116714176,0.92,200000,1,34.207,9267,0,1.7152,234.6995
9368.695116714176,0.94,200000,1,54.280,10653,0,1.9131,265.0398
9368.695116714176,0.96,200000,1,40.478,9700,0,1.8566,297.1035
9368.695116714176,0.98,200000,1,59.566,11018,0,1.7245,292.5416
12624.998392741045,0.7,200000,1,50.253,10375,0,1.6837,285.7784
12624.998392741045,0.74,200000,1,54.873,10694,0,2.5806,263.6785
12624.998392741045,0.76,200000,1,54.308,10655,0,1.7867,277.4511
12624.998392741045,0.78,200000,1,67.067,11536,0,1.7884,287.8204
12624.998392741045,0.8,200000,1,60.652,11093,0,1.7193,310.3403
12624.998392741045,0.82,200000,1,58.117,10918,0,1.7113,290.4417
12624.998392741045,0.84,200000,1,45.358,10037,0,1.7043,295.5105
12624.998392741045,0.86,200000,1,57.437,10871,0,1.6893,266.1694
12624.998392741045,0.88,200000,1,39.406,9626,0,1.6811,256.6546
12624.998392741045,0.9,200000,1,53.092,10571,0,1.6707,279.8552
12624.998392741045,0.92,200000,1,60.072,11053,0,1.6759,259.1745
12624.998392741045,0.94,200000,1,49.138,10298,0,1.6746,278.5807
12624.998392741045,0.96,200000,1,68.197,11614,0,1.7005,275.0905
12624.998392741045,0.98,200000,1,45.764,10065,0,1.6306,295.8146
19136.176016667974,0.7,200000,1,81.188,12511,0,1.6750,252.4837
19136.176016667974,0.74,200000,1,47.270,10169,0,1.7057,276.2925
19136.176016667974,0.76,200000,1,57.581,10881,0,1.6787,266.3577
19136.176016667974,0.78,200000,1,47.429,10180,0,1.6877,273.1644
19136.176016667974,0.8,200000,1,43.896,9936,0,1.7962,278.8704
19136.176016667974,0.82,200000,1,55.771,10756,0,1.6814,279.3338
19136.176016667974,0.84,200000,1,72.252,11894,0,1.6685,281.4193
19136.176016667974,0.86,200000,1,50.196,10371,0,1.6829,284.0840
19136.176016667974,0.88,200000,1,65.778,11447,0,1.7748,262.2882
19136.176016667974,0.9,200000,1,49.703,10337,0,1.8671,262.2448
19136.176016667974,0.92,200000,1,46.821,10138,0,1.7024,295.2933
19136.176016667974,0.94,200000,1,55.163,10714,0,2.3658,287.2411
19136.176016667974,0.96,200000,1,41.723,9786,0,1.7033,265.4453
19136.176016667974,0.98,200000,1,42.187,9818,0,1.8903,256.7849
38666.940039943765,0.7,200000,1,54.222,10649,0,1.7724,274.9167
38666.940039943765,0.74,200000,1,71.499,11842,0,1.7435,267.7480
38666.940039943765,0.76,200000,1,68.211,11615,0,1.6816,292.4837
38666.940039943765,0.78,200000,1,49.124,10297,0,1.6817,285.5612
38666.940039943765,0.8,200000,1,53.295,10585,0,1.6827,283.7944
38666.940039943765,0.82,200000,1,56.075,10777,0,1.7234,288.5156
38666.940039943765,0.84,200000,1,63.881,11316,0,1.7019,291.5568
38666.940039943765,0.86,200000,1,47.140,10160,0,1.6807,284.9819
38666.940039943765,0.88,200000,1,50.688,10405,0,1.7153,302.7371
38666.940039943765,0.9,200000,1,40.304,9688,0,1.7192,303.9681
38666.940039943765,0.92,200000,1,46.778,10135,0,1.7331,272.2954
38666.940039943765,0.94,200000,1,62.259,11204,0,1.9205,273.7002
38666.940039943765,0.96,200000,1,39.189,9611,0,1.8359,275.7133
38666.940039943765,0.98,200000,1,57.726,10891,0,1.6503,269.0659
