Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
1529.243710861528,0.6,200000,1,67.444,11562,0,3.2039,311.7596
1529.243710861528,0.7,200000,1,63.027,11257,0,3.0105,290.2824
1529.243710861528,0.75,200000,1,41.028,9738,0,3.0329,287.9363
1529.243710861528,0.8,200000,1,56.162,10783,0,2.9546,240.3765
1529.243710861528,0.85,200000,1,59.638,11023,0,2.9829,268.1245
1529.243710861528,0.9,200000,1,45.677,10059,0,3.0233,252.2810
1529.243710861528,0.91,200000,1,61.999,11186,0,3.0835,268.7038
1529.243710861528,0.92,200000,1,55.380,10729,0,2.9717,305.9522
1529.243710861528,0.93,200000,1,53.845,10623,0,3.0360,281.4917
1529.243710861528,0.94,200000,1,64.026,11326,0,3.1016,276.5532
1529.243710861528,0.95,200000,1,71.760,11860,0,3.0464,256.8429
1529.243710861528,0.96,200000,1,54.251,10651,0,3.0433,259.4497
1529.243710861528,0.97,200000,1,64.750,11376,0,3.0680,303.0558
1529.243710861528,0.98,200000,1,60.406,11076,0,3.0855,297.6539
1529.243710861528,0.99,200000,1,57.248,10858,0,3.0858,272.9906
2190.1647025288225,0.6,200000,1,61.086,11123,0,3.2315,271.6727
2190.1647025288225,0.7,200000,1,43.765,9927,0,3.0381,277.4077
2190.1647025288225,0.75,200000,1,49.182,10301,0,3.0596,255.8146
2190.1647025288225,0.8,200000,1,40.797,9722,0,3.2829,299.0007
2190.1647025288225,0.85,200000,1,39.059,9602,0,3.3883,253.7147
2190.1647025288225,0.9,200000,1,38.624,9572,0,3.0477,293.7002
2190.1647025288225,0.91,200000,1,67.806,11587,0,3.0142,251.2962
2190.1647025288225,0.92,200000,1,45.387,10039,0,3.0146,270.1665
2190.1647025288225,0.93,200000,1,42.954,9871,0,3.0048,291.6582
2190.1647025288225,0.94,200000,1,65.793,11448,0,2.9664,287.0384
2190.1647025288225,0.95,200000,1,69.124,11678,0,3.0189,282.2737
2190.1647025288225,0.96,200000,1,72.933,11941,0,2.9801,251.8465
2190.1647025288225,0.97,200000,1,60.797,11103,0,2.9557,292.7154
2190.1647025288225,0.98,200000,1,56.379,10798,0,2.9372,291.6872
2190.1647025288225,0.99,200000,1,59.580,11019,0,2.8753,253.2657
2715.4172862891664,0.6,200000,1,52.715,10545,0,2.9867,275.9739
2715.4172862891664,0.7,200000,1,70.210,11753,0,3.0239,259.0587
2715.4172862891664,0.75,200000,1,65.460,11425,0,3.0070,272.9037
2715.4172862891664,0.8,200000,1,64.924,11388,0,3.0199,311.0500
2715.4172862891664,0.85,200000,1,34.844,9311,0,2.9862,274.1926
2715.4172862891664,0.9,200000,1,65.416,11422,0,3.1196,261.1441
2715.4172862891664,0.91,200000,1,55.076,10708,0,3.0261,260.4924
2715.4172862891664,0.92,200000,1,65.170,11405,0,3.0286,248.3563
2715.4172862891664,0.93,200000,1,62.781,11240,0,3.0020,256.6836
2715.4172862891664,0.94,200000,1,57.886,10902,0,3.1382,267.2556
2715.4172862891664,0.95,200000,1,71.325,11830,0,3.2254,294.4243
2715.4172862891664,0.96,200000,1,60.377,11074,0,3.0084,280.6372
2715.4172862891664,0.97,200000,1,61.347,11141,0,2.9505,275.4091
2715.4172862891664,0.98,200000,1,55.771,10756,0,2.9924,288.3128
2715.4172862891664,0.99,200000,1,55.539,10740,0,3.0956,279.3193
3500.781751882575,0.6,200000,1,41.043,9739,0,3.1372,260.5938
3500.781751882575,0.7,200000,1,42.042,9808,0,3.1289,264.6198
3500.781751882575,0.75,200000,1,41.941,9801,0,3.1100,273.8016
3500.781751882575,0.8,200000,1,45.894,10074,0,3.1001,277.3063
3500.781751882575,0.85,200000,1,63.722,11305,0,3.1840,289.5583
3500.781751882575,0.9,200000,1,59.059,10983,0,3.0430,282.2448
3500.781751882575,0.91,200000,1,59.392,11006,0,3.1441,283.9392
3500.781751882575,0.92,200000,1,56.075,10777,0,3.0737,264.6198
3500.781751882575,0.93,200000,1,74.714,12064,0,3.1218,284.4461
3500.781751882575,0.94,200000,1,67.256,11549,0,2.9951,267.3425
3500.781751882575,0.95,200000,1,51.542,10464,0,3.0603,312.1941
3500.781751882575,0.96,200000,1,47.777,10204,0,3.0241,237.3208
3500.781751882575,0.97,200000,1,38.335,9552,0,3.1175,262.9399
3500.781751882575,0.98,200000,1,75.916,12147,0,3.2203,291.7017
3500.781751882575,0.99,200000,1,50.543,10395,0,2.8940,278.7690
4806.682365587164,0.6,200000,1,49.283,10308,0,3.1140,270.7458
4806.682365587164,0.7,200000,1,62.129,11195,0,3.2232,277.9870
4806.682365587164,0.75,200000,1,43.838,9932,0,3.1661,274.0623
4806.682365587164,0.8,200000,1,48.573,10259,0,3.1459,304.4026
4806.682365587164,0.85,200000,1,32.455,9146,0,3.2556,257.0167
4806.682365587164,0.9,200000,1,62.288,11206,0,3.2538,293.7871
4806.682365587164,0.91,200000,1,67.878,11592,0,3.3516,303.9537
4806.682365587164,0.92,200000,1,73.497,11980,0,3.0490,286.1839
4806.682365587164,0.93,200000,1,42.998,9874,0,3.0396,304.6923
4806.682365587164,0.94,200000,1,41.579,9776,0,3.0770,257.2773
4806.682365587164,0.95,200000,1,56.770,10825,0,3.0229,296.5532
4806.682365587164,0.96,200000,1,59.754,11031,0,3.0897,272.7299
4806.682365587164,0.97,200000,1,56.452,10803,0,3.0737,309.1093
4806.682365587164,0.98,200000,1,68.950,11666,0,3.0806,272.9037
4806.682365587164,0.99,200000,1,73.715,11995,0,2.9454,287.5163
7414.3227907885785,0.6,200000,1,43.316,9896,0,3.1320,304.6778
7414.3227907885785,0.7,200000,1,46.778,10135,0,3.2312,270.7458
7414.3227907885785,0.75,200000,1,62.028,11188,0,3.0412,288.6459
7414.3227907885785,0.8,200000,1,52.730,10546,0,3.0675,287.1977
7414.3227907885785,0.85,200000,1,51.731,10477,0,3.0707,258.6242
7414.3227907885785,0.9,200000,1,69.529,11706,0,3.0827,277.2339
7414.3227907885785,0.91,200000,1,43.736,9925,0,3.1931,278.3345
7414.3227907885785,0.92,200000,1,46.923,10145,0,3.0734,280.4490
7414.3227907885785,0.93,200000,1,38.364,9554,0,3.0328,265.0978
7414.3227907885785,0.94,200000,1,39.479,9631,0,2.9923,274.6271
7414.3227907885785,0.95,200000,1,55.482,10736,0,3.0699,246.7053
7414.3227907885785,0.96,200000,1,57.292,10861,0,3.0422,273.8885
7414.3227907885785,0.97,200000,1,62.476,11219,0,3.1845,295.8291
7414.3227907885785,0.98,200000,1,59.406,11007,0,3.0787,275.2209
7414.3227907885785,0.99,200000,1,50.876,10418,0,2.9995,293.2947
8283.016057892652,0.6,200000,1,46.763,10134,0,3.2168,289.2976
8283.016057892652,0.7,200000,1,53.729,10615,0,3.3183,291.7017
8283.016057892652,0.75,200000,1,68.154,11611,0,3.1091,281.8103
8283.016057892652,0.8,200000,1,46.387,10108,0,3.0735,269.7466
8283.016057892652,0.85,200000,1,51.803,10482,0,3.1148,227.0529
8283.016057892652,0.9,200000,1,48.125,10228,0,3.0676,299.5076
8283.016057892652,0.91,200000,1,54.960,10700,0,3.1456,286.9515
8283.016057892652,0.92,200000,1,56.684,10819,0,3.0919,304.3447
8283.016057892652,0.93,200000,1,36.220,9406,0,3.0289,247.0529
8283.016057892652,0.94,200000,1,61.188,11130,0,3.1084,287.9942
8283.016057892652,0.95,200000,1,63.678,11302,0,3.1629,299.6959
8283.016057892652,0.96,200000,1,50.688,10405,0,2.9999,285.9088
8283.016057892652,0.97,200000,1,57.972,10908,0,2.9740,253.1064
8283.016057892652,0.98,200000,1,58.465,10942,0,2.9428,292.7878
8283.016057892652,0.99,200000,1,51.846,10485,0,2.9208,274.5547
9368.695116714176,0.6,200000,1,46.575,10121,0,3.0141,255.2209
9368.695116714176,0.7,200000,1,52.571,10535,0,3.0042,246.3287
9368.695116714176,0.75,200000,1,40.261,9685,0,2.9975,295.0326
9368.695116714176,0.8,200000,1,67.328,11554,0,3.0853,275.9884
9368.695116714176,0.85,200000,1,62.448,11217,0,3.0274,291.8320
9368.695116714176,0.9,200000,1,68.516,11636,0,3.0060,276.1912
9368.695116714176,0.91,200000,1,54.280,10653,0,3.0374,275.9305
9368.695116714176,0.92,200000,1,59.768,11032,0,3.0224,302.0854
9368.695116714176,0.93,200000,1,72.093,11883,0,3.0049,286.7632
9368.695116714176,0.94,200000,1,59.160,10990,0,3.0373,271.3831
9368.695116714176,0.95,200000,1,67.429,11561,0,3.3629,306.9949
9368.695116714176,0.96,200000,1,61.173,11129,0,3.1475,265.9812
9368.695116714176,0.97,200000,1,70.109,11746,0,3.1845,270.3693
9368.695116714176,0.98,200000,1,59.783,11033,0,3.9498,258.5807
9368.695116714176,0.99,200000,1,66.126,11471,0,3.5911,296.2781
10764.357373147166,0.6,200000,1,65.706,11442,0,2.7318,242.8240
10764.357373147166,0.7,200000,1,73.831,12003,0,1.8733,279.4497
10764.357373147166,0.75,200000,1,58.668,10956,0,2.1912,245.3295
10764.357373147166,0.8,200000,1,65.373,11419,0,1.9565,251.5424
10764.357373147166,0.85,200000,1,71.991,11876,0,1.8288,258.4649
10764.357373147166,0.9,200000,1,66.285,11482,0,2.2320,302.4620
10764.357373147166,0.91,200000,1,53.034,10567,0,1.9191,264.0550
10764.357373147166,0.92,200000,1,56.379,10798,0,1.9181,289.4280
10764.357373147166,0.93,200000,1,58.074,10915,0,1.8421,293.9464
10764.357373147166,0.94,200000,1,49.790,10343,0,1.8857,290.0941
10764.357373147166,0.95,200000,1,56.611,10814,0,1.8889,271.2527
10764.357373147166,0.96,200000,1,50.789,10412,0,1.8415,286.1694
10764.357373147166,0.97,200000,1,51.108,10434,0,1.8918,282.1434
10764.357373147166,0.98,200000,1,80.956,12495,0,1.8794,274.6271
10764.357373147166,0.99,200000,1,68.096,11607,0,1.7718,290.9776
12624.998392741045,0.6,200000,1,59.508,11014,0,1.8809,278.8559
12624.998392741045,0.7,200000,1,49.341,10312,0,2.1891,244.0261
12624.998392741045,0.75,200000,1,63.621,11298,0,2.0350,287.3715
12624.998392741045,0.8,200000,1,63.983,11323,0,1.8401,272.7589
12624.998392741045,0.85,200000,1,59.667,11025,0,2.3563,276.9008
12624.998392741045,0.9,200000,1,49.442,10319,0,1.9028,267.6756
12624.998392741045,0.91,200000,1,53.613,10607,0,2.3666,274.8588
12624.998392741045,0.92,200000,1,53.816,10621,0,1.9233,288.2404
12624.998392741045,0.93,200000,1,45.315,10034,0,1.9088,296.6691
12624.998392741045,0.94,200000,1,44.316,9965,0,2.2707,306.4301
12624.998392741045,0.95,200000,1,55.713,10752,0,1.9159,253.5554
12624.998392741045,0.96,200000,1,53.425,10594,0,2.4091,276.9298
12624.998392741045,0.97,200000,1,51.644,10471,0,2.0707,255.2933
12624.998392741045,0.98,200000,1,54.236,10650,0,1.8597,297.0167
12624.998392741045,0.99,200000,1,57.104,10848,0,1.9068,259.3049
15229.61006537841,0.6,200000,1,62.404,11214,0,2.1217,263.8668
15229.61006537841,0.7,200000,1,66.575,11502,0,2.0760,285.2715
15229.61006537841,0.75,200000,1,37.886,9521,0,2.1484,279.5076
15229.61006537841,0.8,200000,1,59.363,11004,0,2.1298,269.9493
15229.61006537841,0.85,200000,1,41.101,9743,0,2.1922,279.5655
15229.61006537841,0.9,200000,1,49.631,10332,0,2.1659,277.7842
15229.61006537841,0.91,200000,1,69.602,11711,0,2.1502,300.1303
15229.61006537841,0.92,200000,1,48.226,10235,0,2.1158,287.5453
15229.61006537841,0.93,200000,1,65.634,11437,0,2.0493,272.4113
15229.61006537841,0.94,200000,1,49.732,10339,0,2.0542,283.9537
15229.61006537841,0.95,200000,1,48.269,10238,0,2.2797,291.0644
15229.61006537841,0.96,200000,1,66.387,11489,0,2.0402,284.8950
15229.61006537841,0.97,200000,1,49.486,10322,0,2.0171,263.0123
15229.61006537841,0.98,200000,1,39.870,9658,0,1.9851,302.3172
15229.61006537841,0.99,200000,1,76.423,12182,0,2.0029,293.8306
19136.176016667974,0.6,200000,1,48.849,10278,0,2.0122,270.4562
19136.176016667974,0.7,200000,1,47.603,10192,0,2.1070,278.9862
19136.176016667974,0.75,200000,1,67.487,11565,0,2.1160,278.6966
19136.176016667974,0.8,200000,1,32.875,9175,0,2.0980,264.9964
19136.176016667974,0.85,200000,1,42.288,9825,0,2.0461,264.6923
19136.176016667974,0.9,200000,1,44.258,9961,0,2.0653,292.0348
19136.176016667974,0.91,200000,1,59.030,10981,0,2.1179,256.6836
19136.176016667974,0.92,200000,1,55.221,10718,0,2.0083,297.0601
19136.176016667974,0.93,200000,1,48.472,10252,0,2.0689,291.8030
19136.176016667974,0.94,200000,1,56.379,10798,0,2.0534,289.4280
19136.176016667974,0.95,200000,1,66.300,11483,0,2.0231,272.7444
19136.176016667974,0.96,200000,1,41.347,9760,0,2.0398,304.2288
19136.176016667974,0.97,200000,1,55.004,10703,0,2.1249,248.4866
19136.176016667974,0.98,200000,1,47.241,10167,0,2.0819,266.0246
19136.176016667974,0.99,200000,1,70.109,11746,0,1.9346,275.8001
25646.657841745633,0.6,200000,1,69.211,11684,0,2.0813,260.8545
25646.657841745633,0.7,200000,1,41.506,9771,0,2.2515,289.3990
25646.657841745633,0.75,200000,1,35.800,9377,0,2.0681,243.6495
25646.657841745633,0.8,200000,1,70.369,11764,0,2.0906,261.6944
25646.657841745633,0.85,200000,1,56.133,10781,0,2.0129,279.6090
25646.657841745633,0.9,200000,1,60.724,11098,0,1.9774,275.6843
25646.657841745633,0.91,200000,1,53.324,10587,0,2.0442,288.5011
25646.657841745633,0.92,200000,1,47.676,10197,0,2.1190,278.8849
25646.657841745633,0.93,200000,1,64.547,11362,0,1.9799,291.4555
25646.657841745633,0.94,200000,1,60.463,11080,0,2.0722,322.6213
25646.657841745633,0.95,200000,1,53.961,10631,0,1.9805,264.1709
25646.657841745633,0.96,200000,1,57.060,10845,0,2.0148,262.9978
25646.657841745633,0.97,200000,1,62.085,11192,0,1.9810,268.7038
25646.657841745633,0.98,200000,1,70.152,11749,0,1.9961,292.5272
25646.657841745633,0.99,200000,1,51.557,10465,0,1.9072,289.5728
38666.940039943765,0.6,200000,1,37.335,9483,0,2.0050,286.2129
38666.940039943765,0.7,200000,1,22.810,8480,0,2.0229,263.2295
38666.940039943765,0.75,200000,1,37.842,9518,0,2.1703,283.9971
38666.940039943765,0.8,200000,1,52.411,10524,0,2.1271,300.3765
38666.940039943765,0.85,200000,1,50.876,10418,0,2.0458,281.5496
38666.940039943765,0.9,200000,1,60.999,11117,0,2.0506,266.7198
38666.940039943765,0.91,200000,1,37.408,9488,0,2.3653,292.5996
38666.940039943765,0.92,200000,1,57.567,10880,0,2.2793,252.1072
38666.940039943765,0.93,200000,1,47.270,10169,0,2.2011,290.0217
38666.940039943765,0.94,200000,1,60.753,11100,0,2.1331,275.5684
38666.940039943765,0.95,200000,1,68.168,11612,0,2.2272,278.1463
38666.940039943765,0.96,200000,1,41.839,9794,0,2.1638,286.2708
38666.940039943765,0.97,200000,1,61.970,11184,0,2.1590,316.2925
38666.940039943765,0.98,200000,1,55.033,10705,0,2.0276,294.8733
38666.940039943765,0.99,200000,1,57.755,10893,0,1.9530,290.9920
77726.44455646754,0.6,200000,1,43.794,9929,0,2.1418,249.0804
77726.44455646754,0.7,200000,1,66.083,11468,0,2.0958,278.1463
77726.44455646754,0.75,200000,1,67.256,11549,0,2.3065,278.1173
77726.44455646754,0.8,200000,1,36.394,9418,0,2.1523,289.9638
77726.44455646754,0.85,200000,1,57.726,10891,0,2.3068,271.6872
77726.44455646754,0.9,200000,1,55.670,10749,0,2.2020,282.7371
77726.44455646754,0.91,200000,1,59.030,10981,0,2.1821,289.4280
77726.44455646754,0.92,200000,1,53.237,10581,0,2.0213,279.5655
77726.44455646754,0.93,200000,1,57.234,10857,0,1.9894,289.3121
77726.44455646754,0.94,200000,1,49.428,10318,0,1.9773,272.1651
77726.44455646754,0.95,200000,1,67.429,11561,0,1.9933,286.0681
77726.44455646754,0.96,200000,1,65.402,11421,0,1.9632,287.7915
77726.44455646754,0.97,200000,1,55.539,10740,0,2.0232,307.6466
77726.44455646754,0.98,200000,1,63.780,11309,0,1.9811,266.7777
77726.44455646754,0.99,200000,1,43.230,9890,0,1.9556,279.2324
