Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
5050.560472675568,0.92,50000,5,48.936,10284,0,0.6463,77.7263
5050.560472675568,0.93,50000,5,50.615,10400,0,0.6549,77.7263
5050.560472675568,0.94,50000,5,61.825,11174,0,0.6597,77.7263
5050.560472675568,0.95,50000,5,36.119,9399,0,0.7519,77.7263
5050.560472675568,0.96,50000,5,51.470,10459,0,0.6246,77.7263
5050.560472675568,0.97,50000,5,30.847,9035,0,0.6380,77.7263
5050.560472675568,0.98,50000,5,58.537,10947,0,0.6351,77.7263
5050.560472675568,0.99,50000,5,44.374,9969,0,0.6358,77.7263
6934.576811961033,0.6,50000,5,77.726,12272,0,0.7278,77.7263
6934.576811961033,0.7,50000,5,53.613,10607,0,0.7462,77.7263
6934.576811961033,0.75,50000,5,53.382,10591,0,0.7022,77.7263
6934.576811961033,0.8,50000,5,56.539,10809,0,0.7204,77.7263
6934.576811961033,0.85,50000,5,67.690,11579,0,0.6893,77.7263
6934.576811961033,0.9,50000,5,40.840,9725,0,0.6697,77.7263
6934.576811961033,0.91,50000,5,53.628,10608,0,0.6786,77.7263
6934.576811961033,0.92,50000,5,69.761,11722,0,0.6641,77.7263
6934.576811961033,0.93,50000,5,48.081,10225,0,0.6743,77.7263
6934.576811961033,0.94,50000,5,55.612,10745,0,0.6341,77.7263
6934.576811961033,0.95,50000,5,65.272,11412,0,0.6454,77.7263
6934.576811961033,0.96,50000,5,39.913,9661,0,0.6144,77.7263
6934.576811961033,0.97,50000,5,48.226,10235,0,0.6394,77.7263
6934.576811961033,0.98,50000,5,44.185,9956,0,0.6471,77.7263
6934.576811961033,0.99,50000,5,46.112,10089,0,0.6821,77.7263
10696.606721820703,0.6,50000,5,54.757,10686,0,0.7541,77.7263
10696.606721820703,0.7,50000,5,53.222,10580,0,0.7457,77.7263
10696.606721820703,0.75,50000,5,52.440,10526,0,0.7843,77.7263
10696.606721820703,0.8,50000,5,51.398,10454,0,0.7590,77.7263
10696.606721820703,0.85,50000,5,35.974,9389,0,0.7074,77.7263
10696.606721820703,0.9,50000,5,44.504,9978,0,0.6790,77.7263
10696.606721820703,0.91,50000,5,54.815,10690,0,0.6997,77.7263
10696.606721820703,0.92,50000,5,35.844,9380,0,0.6389,77.7263
10696.606721820703,0.93,50000,5,39.884,9659,0,0.7465,77.7263
10696.606721820703,0.94,50000,5,49.833,10346,0,0.6524,77.7263
10696.606721820703,0.95,50000,5,55.902,10765,0,0.6251,77.7263
10696.606721820703,0.96,50000,5,56.177,10784,0,0.6969,77.7263
10696.606721820703,0.97,50000,5,60.434,11078,0,0.6553,77.7263
10696.606721820703,0.98,50000,5,53.266,10583,0,0.6878,77.7263
10696.606721820703,0.99,50000,5,40.927,9731,0,0.6235,77.7263
11949.866190325378,0.6,50000,5,59.290,10999,0,0.8108,77.7263
11949.866190325378,0.7,50000,5,48.110,10227,0,0.7333,77.7263
11949.866190325378,0.75,50000,5,62.375,11212,0,0.7442,77.7263
11949.866190325378,0.8,50000,5,49.674,10335,0,0.7033,77.7263
11949.866190325378,0.85,50000,5,54.062,10638,0,0.7638,77.7263
11949.866190325378,0.9,50000,5,58.132,10919,0,0.6542,77.7263
11949.866190325378,0.91,50000,5,58.581,10950,0,0.6831,77.7263
11949.866190325378,0.92,50000,5,55.467,10735,0,0.6480,77.7263
11949.866190325378,0.93,50000,5,58.899,10972,0,0.6345,77.7263
11949.866190325378,0.94,50000,5,54.801,10689,0,0.6648,77.7263
11949.866190325378,0.95,50000,5,64.403,11352,0,0.6643,77.7263
11949.866190325378,0.96,50000,5,42.752,9857,0,0.6824,77.7263
11949.866190325378,0.97,50000,5,65.778,11447,0,0.6645,77.7263
