Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
13516.169984484191,0.6,50000,5,18.306,8169,0,0.7363,18.3056
13516.169984484191,0.7,50000,5,22.969,8491,0,0.7156,22.9689
13516.169984484191,0.75,50000,5,17.784,8133,0,0.7106,17.7842
13516.169984484191,0.8,50000,5,20.116,8294,0,0.6914,20.1159
13516.169984484191,0.85,50000,5,22.954,8490,0,0.6824,22.9544
13516.169984484191,0.9,50000,5,6.416,7348,0,0.6573,6.4156
13516.169984484191,0.91,50000,5,26.488,8734,0,0.6954,26.4881
13516.169984484191,0.92,50000,5,17.147,8089,0,0.6472,17.1470
13516.169984484191,0.93,50000,5,15.597,7982,0,0.6571,15.5974
13516.169984484191,0.94,50000,5,25.503,8666,0,0.6047,25.5033
13516.169984484191,0.95,50000,5,17.581,8119,0,0.6005,17.5815
13516.169984484191,0.96,50000,5,20.058,8290,0,0.6199,20.0579
13516.169984484191,0.97,50000,5,28.530,8875,0,0.5982,28.5301
13516.169984484191,0.98,50000,5,23.823,8550,0,0.6139,23.8233
13516.169984484191,0.99,50000,5,13.860,7862,0,0.6008,13.8595
15529.685000595966,0.6,50000,5,17.509,8114,0,0.7263,17.5091
15529.685000595966,0.7,50000,5,8.588,7498,0,0.6847,8.5880
15529.685000595966,0.75,50000,5,23.896,8555,0,0.7010,23.8957
15529.685000595966,0.8,50000,5,17.292,8099,0,0.6823,17.2918
15529.685000595966,0.85,50000,5,26.749,8752,0,0.6688,26.7487
15529.685000595966,0.9,50000,5,17.654,8124,0,0.6618,17.6539
15529.685000595966,0.91,50000,5,16.336,8033,0,0.6465,16.3360
15529.685000595966,0.92,50000,5,22.419,8453,0,0.6274,22.4185
15529.685000595966,0.93,50000,5,19.247,8234,0,0.6008,19.2469
15529.685000595966,0.94,50000,5,14.468,7904,0,0.5998,14.4678
15529.685000595966,0.95,50000,5,19.957,8283,0,0.6170,19.9566
15529.685000595966,0.96,50000,5,24.359,8587,0,0.6002,24.3592
15529.685000595966,0.97,50000,5,18.928,8212,0,0.5994,18.9283
15529.685000595966,0.98,50000,5,21.796,8410,0,0.6019,21.7958
15529.685000595966,0.99,50000,5,14.685,7919,0,0.6227,14.6850
18214.02257243864,0.6,50000,5,10.572,7635,0,0.6997,10.5720
18214.02257243864,0.7,50000,5,23.114,8501,0,0.6967,23.1137
18214.02257243864,0.75,50000,5,16.857,8069,0,0.6927,16.8573
18214.02257243864,0.8,50000,5,19.566,8256,0,0.6790,19.5655
18214.02257243864,0.85,50000,5,18.537,8185,0,0.7060,18.5373
18214.02257243864,0.9,50000,5,14.410,7900,0,0.7109,14.4098
18214.02257243864,0.91,50000,5,17.538,8116,0,0.6312,17.5380
18214.02257243864,0.92,50000,5,21.926,8419,0,0.6222,21.9261
18214.02257243864,0.93,50000,5,17.437,8109,0,0.6035,17.4366
18214.02257243864,0.94,50000,5,29.312,8929,0,0.6350,29.3121
18214.02257243864,0.95,50000,5,19.059,8221,0,0.6563,19.0587
18214.02257243864,0.96,50000,5,9.804,7582,0,0.6340,9.8045
18214.02257243864,0.97,50000,5,13.802,7858,0,0.6577,13.8016
18214.02257243864,0.98,50000,5,25.474,8664,0,0.6766,25.4743
18214.02257243864,0.99,50000,5,26.445,8731,0,0.6520,26.4446
21971.68291599408,0.6,50000,5,14.511,7907,0,0.7519,14.5112
21971.68291599408,0.7,50000,5,25.648,8676,0,0.7121,25.6481
21971.68291599408,0.75,50000,5,10.080,7601,0,0.7391,10.0797
21971.68291599408,0.8,50000,5,12.223,7749,0,1.3345,12.2230
21971.68291599408,0.85,50000,5,18.291,8168,0,0.8652,18.2911
21971.68291599408,0.9,50000,5,18.132,8157,0,0.6578,18.1318
21971.68291599408,0.91,50000,5,18.219,8163,0,0.6367,18.2187
21971.68291599408,0.92,50000,5,16.524,8046,0,0.6236,16.5243
21971.68291599408,0.93,50000,5,18.841,8206,0,0.6098,18.8414
21971.68291599408,0.94,50000,5,19.305,8238,0,0.6550,19.3049
21971.68291599408,0.95,50000,5,14.323,7894,0,0.6408,14.3230
21971.68291599408,0.96,50000,5,16.655,8055,0,0.6094,16.6546
21971.68291599408,0.97,50000,5,15.902,8003,0,0.6197,15.9015
21971.68291599408,0.98,50000,5,22.665,8470,0,0.6005,22.6647
21971.68291599408,0.99,50000,5,19.131,8226,0,0.6339,19.1311
27607.666240825205,0.6,50000,5,25.112,8639,0,0.6991,25.1122
27607.666240825205,0.7,50000,5,22.650,8469,0,0.7089,22.6503
27607.666240825205,0.75,50000,5,16.452,8041,0,0.6918,16.4518
27607.666240825205,0.8,50000,5,27.545,8807,0,0.6724,27.5453
27607.666240825205,0.85,50000,5,21.492,8389,0,0.6967,21.4917
27607.666240825205,0.9,50000,5,18.870,8208,0,0.6877,18.8704
27607.666240825205,0.91,50000,5,19.623,8260,0,0.6244,19.6235
27607.666240825205,0.92,50000,5,10.876,7656,0,0.6276,10.8762
27607.666240825205,0.93,50000,5,21.535,8392,0,0.7170,21.5351
27607.666240825205,0.94,50000,5,19.392,8244,0,0.6417,19.3917
27607.666240825205,0.95,50000,5,22.274,8443,0,0.7035,22.2737
27607.666240825205,0.96,50000,5,18.349,8172,0,0.6438,18.3490
27607.666240825205,0.97,50000,5,16.741,8061,0,0.6068,16.7415
27607.666240825205,0.98,50000,5,15.742,7992,0,0.6245,15.7422
27607.666240825205,0.99,50000,5,26.459,8732,0,0.6091,26.4591
37000.306083662465,0.6,50000,5,23.852,8552,0,0.7129,23.8523
37000.306083662465,0.7,50000,5,19.232,8233,0,0.6854,19.2324
37000.306083662465,0.75,50000,5,19.073,8222,0,0.7373,19.0731
37000.306083662465,0.8,50000,5,22.925,8488,0,0.7894,22.9254
37000.306083662465,0.85,50000,5,8.443,7488,0,0.6716,8.4432
37000.306083662465,0.9,50000,5,11.615,7707,0,0.6376,11.6148
37000.306083662465,0.91,50000,5,15.829,7998,0,0.6204,15.8291
37000.306083662465,0.92,50000,5,7.734,7439,0,0.6734,7.7335
37000.306083662465,0.93,50000,5,17.248,8096,0,0.6389,17.2484
37000.306083662465,0.94,50000,5,17.133,8088,0,0.6620,17.1325
37000.306083662465,0.95,50000,5,16.365,8035,0,0.6843,16.3650
37000.306083662465,0.96,50000,5,18.755,8200,0,0.6635,18.7545
37000.306083662465,0.97,50000,5,12.252,7751,0,0.6372,12.2520
37000.306083662465,0.98,50000,5,20.941,8351,0,0.6272,20.9413
37000.306083662465,0.99,50000,5,17.828,8136,0,0.6492,17.8277
