Initiale Temperature,Cooling Rate,NB Iterations,NB Iterations cooling,average %,min result,nb opt,average execution time (s),Average init
3917.5190528735475,0.6,50000,5,62.882,11247,0,0.7056,284.8805
3917.5190528735475,0.7,50000,5,60.449,11079,0,0.7082,295.6698
3917.5190528735475,0.75,50000,5,61.680,11164,0,0.6663,264.3302
3917.5190528735475,0.8,50000,5,55.395,10730,0,0.6872,293.1499
3917.5190528735475,0.85,50000,5,68.385,11627,0,0.6571,261.4337
3917.5190528735475,0.9,50000,5,61.115,11125,0,0.6400,306.2129
3917.5190528735475,0.91,50000,5,63.809,11311,0,0.6355,272.1796
3917.5190528735475,0.92,50000,5,50.847,10416,0,0.6354,268.2259
3917.5190528735475,0.93,50000,5,48.516,10255,0,0.6266,298.9718
3917.5190528735475,0.94,50000,5,70.934,11803,0,0.6018,275.3367
3917.5190528735475,0.95,50000,5,42.679,9852,0,0.6174,280.1883
3917.5190528735475,0.96,50000,5,54.236,10650,0,0.6162,277.9725
3917.5190528735475,0.97,50000,5,53.744,10616,0,0.6101,279.1021
3917.5190528735475,0.98,50000,5,37.886,9521,0,0.6083,268.8631
3917.5190528735475,0.99,50000,5,38.726,9579,0,0.6138,260.0000
5050.560472675568,0.6,50000,5,59.232,10995,0,0.6980,309.4424
5050.560472675568,0.7,50000,5,52.686,10543,0,0.7044,280.3765
5050.560472675568,0.75,50000,5,39.609,9640,0,0.6882,253.5264
5050.560472675568,0.8,50000,5,42.694,9853,0,0.6721,296.6112
5050.560472675568,0.85,50000,5,71.079,11813,0,0.6718,236.4374
5050.560472675568,0.9,50000,5,58.479,10943,0,0.6438,312.6865
5050.560472675568,0.91,50000,5,80.014,12430,0,0.6295,291.5858
5050.560472675568,0.92,50000,5,60.753,11100,0,0.6301,265.1122
5050.560472675568,0.93,50000,5,70.485,11772,0,0.6117,290.8038
5050.560472675568,0.94,50000,5,64.316,11346,0,0.6128,301.6799
5050.560472675568,0.95,50000,5,60.391,11075,0,0.6213,295.5395
5050.560472675568,0.96,50000,5,42.143,9815,0,0.6369,283.9826
5050.560472675568,0.97,50000,5,48.791,10274,0,0.5961,282.4765
5050.560472675568,0.98,50000,5,51.253,10444,0,0.6098,258.6097
5050.560472675568,0.99,50000,5,53.628,10608,0,0.6104,283.5916
6934.576811961033,0.6,50000,5,63.027,11257,0,0.7121,264.1709
6934.576811961033,0.7,50000,5,58.392,10937,0,0.6770,266.1984
6934.576811961033,0.75,50000,5,52.310,10517,0,0.7050,275.5250
6934.576811961033,0.8,50000,5,59.797,11034,0,0.7040,291.6148
6934.576811961033,0.85,50000,5,48.009,10220,0,0.6561,275.2498
6934.576811961033,0.9,50000,5,69.182,11682,0,0.6443,272.4837
6934.576811961033,0.91,50000,5,63.244,11272,0,0.6337,272.9761
6934.576811961033,0.92,50000,5,65.214,11408,0,0.6091,279.6090
6934.576811961033,0.93,50000,5,68.269,11619,0,0.6194,265.9812
6934.576811961033,0.94,50000,5,56.640,10816,0,0.6159,302.6937
6934.576811961033,0.95,50000,5,50.833,10415,0,0.6074,278.4504
6934.576811961033,0.96,50000,5,45.764,10065,0,0.5990,290.1810
6934.576811961033,0.97,50000,5,51.615,10469,0,0.6111,266.4446
6934.576811961033,0.98,50000,5,63.867,11315,0,0.6040,272.0492
6934.576811961033,0.99,50000,5,39.855,9657,0,0.6074,264.3447
10696.606721820703,0.6,50000,5,63.172,11267,0,0.7029,283.1716
10696.606721820703,0.7,50000,5,65.923,11457,0,0.6879,296.5387
10696.606721820703,0.75,50000,5,56.249,10789,0,0.7333,268.3707
10696.606721820703,0.8,50000,5,62.969,11253,0,0.7100,265.9232
10696.606721820703,0.85,50000,5,53.469,10597,0,0.6589,281.3324
10696.606721820703,0.9,50000,5,75.076,12089,0,0.6486,291.7161
10696.606721820703,0.91,50000,5,66.083,11468,0,0.6414,273.8306
10696.606721820703,0.92,50000,5,44.229,9959,0,0.6208,277.4511
10696.606721820703,0.93,50000,5,58.450,10941,0,0.6133,313.4251
10696.606721820703,0.94,50000,5,43.461,9906,0,0.6077,304.0406
10696.606721820703,0.95,50000,5,56.336,10795,0,0.6095,287.1542
10696.606721820703,0.96,50000,5,51.499,10461,0,0.6104,252.0782
10696.606721820703,0.97,50000,5,40.043,9670,0,0.6094,270.6445
10696.606721820703,0.98,50000,5,49.964,10355,0,0.6289,227.8928
10696.606721820703,0.99,50000,5,51.542,10464,0,0.5873,269.7900
11949.866190325378,0.6,50000,5,67.198,11545,0,0.6898,240.5214
11949.866190325378,0.7,50000,5,57.915,10904,0,0.6930,259.0587
11949.866190325378,0.75,50000,5,50.963,10424,0,0.6688,290.7314
11949.866190325378,0.8,50000,5,54.366,10659,0,0.6899,286.2998
11949.866190325378,0.85,50000,5,46.575,10121,0,0.6795,277.6394
11949.866190325378,0.9,50000,5,59.609,11021,0,0.6414,261.2744
11949.866190325378,0.91,50000,5,50.615,10400,0,0.6341,274.0043
11949.866190325378,0.92,50000,5,61.781,11171,0,0.6166,271.6148
11949.866190325378,0.93,50000,5,51.861,10486,0,0.6073,265.5902
11949.866190325378,0.94,50000,5,75.496,12118,0,0.6241,281.3034
11949.866190325378,0.95,50000,5,51.470,10459,0,0.6099,259.6379
11949.866190325378,0.96,50000,5,72.802,11932,0,0.6108,263.5192
11949.866190325378,0.97,50000,5,46.850,10140,0,0.6203,248.4721
11949.866190325378,0.98,50000,5,39.652,9643,0,0.5962,278.9862
11949.866190325378,0.99,50000,5,68.342,11624,0,0.6113,298.1028
13516.169984484191,0.6,50000,5,62.839,11244,0,0.7124,281.0138
13516.169984484191,0.7,50000,5,54.091,10640,0,0.7156,310.0507
13516.169984484191,0.75,50000,5,51.007,10427,0,0.7081,281.7813
13516.169984484191,0.8,50000,5,51.455,10458,0,0.7021,272.4258
13516.169984484191,0.85,50000,5,65.677,11440,0,0.7057,292.3389
13516.169984484191,0.9,50000,5,47.415,10179,0,0.6586,274.0043
13516.169984484191,0.91,50000,5,33.092,9190,0,0.6163,303.3599
13516.169984484191,0.92,50000,5,61.854,11176,0,0.6083,273.0485
13516.169984484191,0.93,50000,5,73.150,11956,0,0.6252,266.8936
13516.169984484191,0.94,50000,5,64.446,11355,0,0.6102,309.5583
13516.169984484191,0.95,50000,5,74.757,12067,0,0.6141,307.6032
13516.169984484191,0.96,50000,5,67.212,11546,0,0.6209,297.7987
13516.169984484191,0.97,50000,5,47.531,10187,0,0.6309,273.4106
13516.169984484191,0.98,50000,5,57.190,10854,0,0.6519,267.0818
13516.169984484191,0.99,50000,5,60.594,11089,0,0.6075,286.0101
15529.685000595966,0.6,50000,5,48.776,10273,0,0.7014,267.1542
15529.685000595966,0.7,50000,5,59.928,11043,0,0.6941,302.2013
15529.685000595966,0.75,50000,5,56.350,10796,0,0.7099,304.1419
15529.685000595966,0.8,50000,5,61.405,11145,0,0.7023,250.3983
15529.685000595966,0.85,50000,5,49.573,10328,0,0.6565,273.2078
15529.685000595966,0.9,50000,5,39.276,9617,0,0.6425,267.6032
15529.685000595966,0.91,50000,5,63.447,11286,0,0.6568,288.6314
15529.685000595966,0.92,50000,5,48.356,10244,0,0.6257,301.9117
15529.685000595966,0.93,50000,5,53.005,10565,0,0.6437,263.4468
15529.685000595966,0.94,50000,5,40.304,9688,0,0.6197,298.6097
15529.685000595966,0.95,50000,5,59.537,11016,0,0.6112,271.3106
15529.685000595966,0.96,50000,5,67.154,11542,0,0.6121,278.7835
15529.685000595966,0.97,50000,5,41.926,9800,0,0.6081,275.3222
15529.685000595966,0.98,50000,5,64.243,11341,0,0.6339,289.6017
15529.685000595966,0.99,50000,5,56.857,10831,0,0.6188,311.7161
18214.02257243864,0.6,50000,5,61.709,11166,0,0.7021,277.1760
18214.02257243864,0.7,50000,5,82.650,12612,0,0.6837,278.1608
18214.02257243864,0.75,50000,5,62.839,11244,0,0.6953,288.5590
18214.02257243864,0.8,50000,5,51.991,10495,0,0.6910,306.3432
18214.02257243864,0.85,50000,5,64.127,11333,0,0.6597,292.7154
18214.02257243864,0.9,50000,5,69.428,11699,0,0.6467,274.2940
18214.02257243864,0.91,50000,5,60.275,11067,0,0.6307,291.9044
18214.02257243864,0.92,50000,5,61.723,11167,0,0.6349,296.1622
18214.02257243864,0.93,50000,5,54.497,10668,0,0.6194,290.1810
18214.02257243864,0.94,50000,5,62.650,11231,0,0.6102,264.3157
18214.02257243864,0.95,50000,5,46.836,10139,0,0.6104,265.0398
18214.02257243864,0.96,50000,5,57.205,10855,0,0.6086,272.1506
18214.02257243864,0.97,50000,5,56.553,10810,0,0.6074,264.9964
18214.02257243864,0.98,50000,5,68.211,11615,0,0.6110,266.8791
18214.02257243864,0.99,50000,5,50.384,10384,0,0.6144,266.4591
21971.68291599408,0.6,50000,5,54.308,10655,0,0.7073,287.5742
21971.68291599408,0.7,50000,5,57.958,10907,0,0.6998,306.5025
21971.68291599408,0.75,50000,5,43.114,9882,0,0.6818,305.0978
21971.68291599408,0.8,50000,5,75.163,12095,0,0.6693,284.5619
21971.68291599408,0.85,50000,5,55.004,10703,0,0.6729,294.2650
21971.68291599408,0.9,50000,5,67.053,11535,0,0.6429,290.2534
21971.68291599408,0.91,50000,5,56.046,10775,0,0.6664,288.2259
21971.68291599408,0.92,50000,5,44.779,9997,0,0.6130,296.0608
21971.68291599408,0.93,50000,5,48.139,10229,0,0.6099,273.8016
21971.68291599408,0.94,50000,5,40.188,9680,0,0.6103,302.4330
21971.68291599408,0.95,50000,5,78.639,12335,0,0.6159,277.2049
21971.68291599408,0.96,50000,5,65.243,11410,0,0.6022,303.0413
21971.68291599408,0.97,50000,5,49.761,10341,0,0.6131,318.9283
21971.68291599408,0.98,50000,5,50.587,10398,0,0.6235,262.2303
21971.68291599408,0.99,50000,5,56.814,10828,0,0.5966,271.7741
27607.666240825205,0.6,50000,5,67.096,11538,0,0.6961,295.8436
27607.666240825205,0.7,50000,5,42.129,9814,0,0.7069,295.5539
27607.666240825205,0.75,50000,5,53.628,10608,0,0.6973,290.4707
27607.666240825205,0.8,50000,5,65.677,11440,0,0.6716,300.8545
27607.666240825205,0.85,50000,5,51.890,10488,0,0.6771,270.5141
27607.666240825205,0.9,50000,5,61.897,11179,0,0.6484,273.7292
27607.666240825205,0.91,50000,5,62.042,11189,0,0.6281,292.9327
27607.666240825205,0.92,50000,5,71.007,11808,0,0.6579,267.4439
27607.666240825205,0.93,50000,5,37.350,9484,0,0.6252,285.3440
27607.666240825205,0.94,50000,5,73.773,11999,0,0.6191,266.1839
27607.666240825205,0.95,50000,5,64.475,11357,0,0.5997,272.8747
27607.666240825205,0.96,50000,5,45.127,10021,0,0.6280,281.0138
27607.666240825205,0.97,50000,5,48.631,10263,0,0.6086,233.3382
27607.666240825205,0.98,50000,5,57.234,10857,0,0.6113,290.8182
27607.666240825205,0.99,50000,5,46.372,10107,0,0.6028,273.3237
37000.306083662465,0.6,50000,5,70.644,11783,0,0.6871,276.0319
37000.306083662465,0.7,50000,5,73.367,11971,0,0.7184,269.0804
37000.306083662465,0.75,50000,5,53.251,10582,0,0.6871,253.4251
37000.306083662465,0.8,50000,5,61.057,11121,0,0.6774,289.1093
37000.306083662465,0.85,50000,5,47.096,10157,0,0.6677,287.5308
37000.306083662465,0.9,50000,5,70.138,11748,0,0.6406,288.9935
37000.306083662465,0.91,50000,5,56.553,10810,0,0.6429,294.6850
37000.306083662465,0.92,50000,5,60.449,11079,0,0.6247,262.8530
37000.306083662465,0.93,50000,5,56.423,10801,0,0.6216,274.4388
37000.306083662465,0.94,50000,5,66.734,11513,0,0.5955,291.8320
37000.306083662465,0.95,50000,5,56.481,10805,0,0.6279,306.6908
37000.306083662465,0.96,50000,5,60.507,11083,0,0.6288,246.3432
37000.306083662465,0.97,50000,5,71.745,11859,0,0.6172,281.4482
37000.306083662465,0.98,50000,5,37.060,9464,0,0.6091,267.0963
37000.306083662465,0.99,50000,5,35.395,9349,0,0.6230,283.0123
55784.60264197777,0.6,50000,5,68.979,11668,0,0.7000,219.7104
55784.60264197777,0.7,50000,5,58.711,10959,0,0.6935,303.3454
55784.60264197777,0.75,50000,5,59.899,11041,0,0.6970,264.1419
55784.60264197777,0.8,50000,5,60.681,11095,0,0.7098,266.1405
55784.60264197777,0.85,50000,5,57.089,10847,0,0.6811,269.8335
55784.60264197777,0.9,50000,5,52.223,10511,0,0.6816,319.8986
55784.60264197777,0.91,50000,5,57.205,10855,0,0.6903,301.9261
55784.60264197777,0.92,50000,5,63.707,11304,0,0.6803,295.3222
55784.60264197777,0.93,50000,5,52.600,10537,0,0.6350,277.3642
55784.60264197777,0.94,50000,5,69.804,11725,0,0.6094,282.9544
55784.60264197777,0.95,50000,5,44.750,9995,0,0.6350,248.5011
55784.60264197777,0.96,50000,5,45.083,10018,0,0.6110,270.7169
55784.60264197777,0.97,50000,5,46.937,10146,0,0.6297,287.1253
55784.60264197777,0.98,50000,5,47.400,10178,0,0.6239,281.9551
55784.60264197777,0.99,50000,5,46.343,10105,0,0.6027,303.0123
112135.55610754668,0.6,50000,5,40.319,9689,0,0.7017,271.2238
112135.55610754668,0.7,50000,5,74.149,12025,0,0.7159,281.8103
112135.55610754668,0.75,50000,5,51.977,10494,0,0.6829,314.5981
112135.55610754668,0.8,50000,5,63.823,11312,0,0.6945,289.2252
112135.55610754668,0.85,50000,5,43.128,9883,0,0.6625,262.6937
112135.55610754668,0.9,50000,5,54.106,10641,0,0.6598,274.8443
112135.55610754668,0.91,50000,5,59.189,10992,0,0.6588,276.1188
112135.55610754668,0.92,50000,5,55.308,10724,0,0.6195,259.7683
112135.55610754668,0.93,50000,5,52.585,10536,0,0.6184,273.3816
112135.55610754668,0.94,50000,5,63.360,11280,0,0.6120,253.7002
112135.55610754668,0.95,50000,5,43.172,9886,0,0.6119,283.6640
112135.55610754668,0.96,50000,5,46.242,10098,0,0.6100,318.6676
112135.55610754668,0.97,50000,5,54.859,10693,0,0.6094,313.0775
112135.55610754668,0.98,50000,5,32.817,9171,0,0.5948,273.9609
112135.55610754668,0.99,50000,5,45.605,10054,0,0.6113,253.4395
